4201,EASTERLING,8433,68.41%,27.17%,0.45%,0.62%,2.00%,1.35%,0.005%,47,,,
4201,MACEDO,8433,24.52%,1.22%,0.68%,0.26%,0.57%,72.75%,0.005%,47,,,
4203,BAEZA,8432,5.75%,0.33%,0.15%,0.28%,0.12%,93.36%,0.005%,47,,,
4204,SEIDEL,8430,95.41%,0.17%,0.59%,0.44%,1.26%,2.14%,0.005%,47,,,
4205,SNIPES,8428,63.57%,32.14%,0.37%,0.32%,1.90%,1.70%,0.005%,47,,,
4206,SANDLIN,8421,91.88%,3.57%,0.36%,0.78%,1.38%,2.03%,0.005%,47,,,
4207,SHERROD,8420,43.66%,51.18%,0.39%,0.31%,2.41%,2.05%,0.005%,47,,,
4208,HERBST,8419,96.23%,0.18%,0.57%,0.23%,0.88%,1.91%,0.005%,47,,,
4209,MONGE,8418,12.13%,1.03%,1.10%,0.08%,0.33%,85.32%,0.005%,47,,,
4210,SANDBERG,8416,95.13%,0.24%,0.72%,0.46%,1.35%,2.09%,0.005%,47,,,
4211,SWOPE,8415,90.17%,4.71%,0.78%,0.50%,1.79%,2.04%,0.005%,47,,,
4212,COVEY,8414,92.44%,0.87%,0.76%,1.24%,1.98%,2.71%,0.005%,47,,,
4213,KETCHUM,8407,88.18%,3.60%,0.57%,2.83%,1.96%,2.85%,0.005%,47,,,
4213,BLACKWOOD,8407,72.78%,19.04%,0.50%,1.24%,2.03%,4.40%,0.005%,47,,,
4215,ALMARAZ,8404,4.02%,0.14%,0.21%,0.12%,0.06%,95.44%,0.005%,47,,,
4215,SALEM,8404,79.11%,4.18%,6.09%,0.25%,4.70%,5.68%,0.005%,47,,,
4217,HUTTO,8403,91.92%,3.77%,0.25%,0.61%,1.46%,1.99%,0.005%,47,,,
4218,DELROSARIO,8402,5.15%,0.36%,57.90%,0.13%,4.40%,32.05%,0.005%,47,,,
4218,PELAYO,8402,3.44%,0.38%,4.78%,0.20%,0.42%,90.78%,0.005%,47,,,
4220,PALACIO,8400,7.56%,3.62%,5.29%,0.63%,1.26%,81.64%,0.005%,47,,,
4220,WEIDNER,8400,96.20%,0.24%,0.32%,0.17%,0.94%,2.13%,0.005%,47,,,
4222,LEIGHTON,8399,91.98%,2.07%,0.58%,1.21%,1.74%,2.42%,0.005%,47,,,
4222,DESIMONE,8399,95.07%,0.36%,0.33%,0.14%,1.00%,3.10%,0.005%,47,,,
4224,RAUSCH,8398,95.77%,0.37%,0.57%,0.19%,1.35%,1.75%,0.005%,47,,,
4225,DION,8395,90.86%,1.63%,1.01%,2.25%,1.43%,2.81%,0.005%,47,,,
4226,CADE,8391,51.41%,42.61%,0.41%,0.54%,2.30%,2.74%,0.005%,47,,,
4227,AGUIAR,8390,47.62%,0.62%,1.51%,0.12%,2.04%,48.09%,0.005%,47,,,
4228,CAVE,8389,79.07%,14.04%,1.70%,0.29%,1.85%,3.05%,0.005%,47,,,
4229,DAGOSTINO,8388,94.53%,0.21%,0.58%,0.08%,0.95%,3.64%,0.005%,47,,,
4230,HAGGARD,8384,88.45%,5.58%,0.69%,1.11%,2.04%,2.12%,0.005%,47,,,
4231,WENTZ,8376,93.95%,1.77%,0.59%,0.53%,1.19%,1.98%,0.005%,47,,,
4232,ARMIJO,8372,12.08%,0.26%,0.48%,2.54%,0.60%,84.04%,0.005%,47,,,
4232,PIAZZA,8372,92.68%,0.74%,0.68%,0.22%,0.94%,4.74%,0.005%,47,,,
4234,PREWITT,8371,75.74%,19.47%,0.39%,0.81%,1.72%,1.86%,0.005%,47,,,
4235,FU,8370,2.19%,(S),94.06%,(S),2.00%,1.46%,0.005%,47,,,
4236,COVERT,8369,91.96%,3.19%,0.73%,0.36%,1.42%,2.34%,0.005%,47,,,
4236,BERTRAM,8369,91.03%,3.07%,0.60%,0.60%,1.57%,3.14%,0.005%,47,,,
4238,MARISCAL,8368,3.98%,0.18%,0.31%,0.13%,0.16%,95.24%,0.005%,47,,,
4239,HOULE,8364,87.29%,0.79%,0.69%,6.76%,2.50%,1.97%,0.005%,47,,,
4240,HALES,8363,85.53%,9.59%,0.62%,0.67%,1.39%,2.20%,0.005%,47,,,
4241,NEMETH,8362,95.20%,0.32%,0.48%,0.07%,1.27%,2.65%,0.005%,47,,,
4242,GATEWOOD,8359,50.51%,40.79%,0.50%,2.39%,3.06%,2.74%,0.005%,47,,,
4242,ARCHIBALD,8359,73.86%,19.85%,0.73%,0.31%,1.65%,3.60%,0.005%,47,,,
4242,WINGATE,8359,71.92%,23.17%,0.63%,0.43%,1.67%,2.17%,0.005%,47,,,
4245,HENNESSEY,8357,94.69%,0.77%,0.67%,0.22%,1.28%,2.38%,0.005%,47,,,
4246,COCHRANE,8355,86.36%,7.83%,0.56%,0.59%,1.97%,2.69%,0.005%,47,,,
4247,DAMRON,8354,93.51%,1.34%,0.66%,0.68%,1.88%,1.93%,0.005%,47,,,
4248,WILLIFORD,8352,78.96%,16.14%,0.28%,0.71%,1.89%,2.02%,0.005%,47,,,
4249,LOVEJOY,8351,81.88%,10.50%,0.56%,2.73%,2.34%,1.99%,0.005%,47,,,
4250,LISTER,8350,78.66%,14.74%,0.36%,1.34%,1.58%,3.32%,0.005%,47,,,
4251,GADDY,8342,58.24%,34.04%,1.13%,2.18%,2.46%,1.95%,0.005%,47,,,
4252,SOUTHERLAND,8336,77.53%,16.46%,0.46%,1.07%,2.27%,2.22%,0.005%,47,,,
4253,WICK,8333,93.83%,0.43%,0.77%,0.83%,1.55%,2.59%,0.005%,47,,,
4254,JEWETT,8330,86.99%,5.82%,0.55%,1.84%,1.52%,3.28%,0.005%,47,,,
4255,LOGUE,8328,91.33%,1.59%,0.97%,0.50%,1.71%,3.90%,0.005%,47,,,
4256,HAILEY,8327,61.68%,32.36%,0.41%,0.62%,2.46%,2.46%,0.005%,47,,,
4256,SILER,8327,75.08%,19.65%,0.49%,0.32%,1.98%,2.47%,0.005%,47,,,
4256,SCARBROUGH,8327,85.47%,10.10%,0.32%,0.68%,1.73%,1.69%,0.005%,47,,,
4259,BLUNT,8326,46.13%,46.79%,0.43%,0.65%,3.09%,2.91%,0.005%,47,,,
4259,PARISI,8326,93.47%,0.26%,1.04%,0.14%,1.03%,4.05%,0.005%,47,,,
4261,EAGLE,8325,79.26%,4.66%,0.67%,9.55%,3.15%,2.71%,0.005%,47,,,
4261,WILHITE,8325,79.46%,15.44%,0.30%,0.43%,1.75%,2.62%,0.005%,47,,,
4263,WHITCOMB,8324,92.94%,2.25%,0.62%,0.50%,1.56%,2.13%,0.005%,47,,,
4263,CAMARA,8324,45.06%,34.41%,3.63%,0.29%,2.70%,13.91%,0.005%,47,,,
4265,HAUCK,8322,94.70%,0.50%,0.82%,0.47%,1.45%,2.05%,0.005%,47,,,
4266,HUTCHESON,8321,91.79%,3.56%,0.62%,0.62%,1.49%,1.91%,0.005%,47,,,
4267,FAISON,8320,18.93%,75.17%,0.19%,0.41%,3.34%,1.96%,0.005%,47,,,
4267,TURNBULL,8320,86.05%,8.09%,0.66%,0.65%,2.01%,2.55%,0.005%,47,,,
4269,MELCHOR,8319,4.88%,2.82%,3.55%,0.44%,0.66%,87.64%,0.005%,47,,,
4270,BURCHETT,8318,88.59%,7.00%,0.24%,0.71%,1.97%,1.49%,0.005%,47,,,
4270,COLIN,8318,20.20%,8.85%,0.52%,0.14%,0.73%,69.56%,0.005%,47,,,
4272,ABDULLAH,8314,24.40%,51.36%,13.74%,0.26%,7.28%,2.96%,0.005%,47,,,
4273,OROSCO,8313,6.63%,1.00%,1.00%,1.46%,0.67%,89.25%,0.005%,47,,,
4274,COFFIN,8312,91.34%,2.73%,1.00%,1.18%,1.50%,2.25%,0.005%,47,,,
4274,FUQUA,8312,71.01%,23.40%,0.64%,0.37%,2.44%,2.14%,0.005%,47,,,
4276,HEINZ,8311,94.26%,0.89%,0.55%,0.32%,1.40%,2.57%,0.005%,47,,,
4276,SHUMATE,8311,86.82%,8.84%,0.58%,0.46%,1.55%,1.74%,0.005%,47,,,
4278,GRIFFIS,8309,88.99%,6.46%,0.36%,0.29%,1.96%,1.94%,0.005%,47,,,
4279,BATTAGLIA,8308,94.73%,0.25%,0.42%,0.12%,1.20%,3.27%,0.005%,47,,,
4280,BALLINGER,8306,87.95%,6.21%,0.53%,0.67%,2.08%,2.55%,0.005%,47,,,
4281,VANMETER,8305,94.10%,0.96%,0.88%,0.37%,1.82%,1.87%,0.005%,47,,,
4282,SCOGGINS,8302,85.16%,9.13%,0.59%,0.98%,1.89%,2.25%,0.005%,47,,,
4282,LIEBERMAN,8302,96.30%,0.16%,0.77%,0.11%,1.08%,1.58%,0.005%,47,,,
4284,NATHAN,8300,56.87%,27.13%,9.46%,0.72%,2.95%,2.87%,0.005%,47,,,
4285,MCCREARY,8298,73.92%,20.17%,0.59%,0.59%,2.43%,2.29%,0.005%,47,,,
4285,CATO,8298,55.37%,36.53%,1.37%,0.81%,2.41%,3.51%,0.005%,47,,,
4287,MAESTAS,8296,16.28%,0.25%,0.30%,1.21%,0.42%,81.53%,0.005%,47,,,
4287,PARTIN,8296,93.08%,2.48%,0.46%,0.57%,1.65%,1.76%,0.005%,47,,,
4289,LOVATO,8293,19.28%,0.19%,0.24%,4.74%,0.83%,74.71%,0.005%,47,,,
4289,GALAN,8293,15.31%,0.68%,3.36%,0.19%,0.63%,79.83%,0.005%,47,,,
4291,NICKEL,8292,95.30%,0.62%,0.55%,0.48%,1.34%,1.71%,0.005%,47,,,
4292,PINKSTON,8291,67.31%,27.56%,0.30%,0.49%,2.06%,2.27%,0.005%,46,,,
4293,CASTO,8284,90.13%,0.54%,0.99%,0.31%,1.34%,6.69%,0.005%,46,,,
4293,BIANCHI,8284,89.67%,0.47%,0.47%,0.11%,0.92%,8.37%,0.005%,46,,,
4295,SAMANIEGO,8281,6.57%,0.30%,5.58%,0.30%,0.62%,86.63%,0.005%,46,,,
4295,JAQUEZ,8281,4.67%,0.47%,0.24%,0.40%,0.21%,94.01%,0.005%,46,,,
4297,ROUSSEAU,8270,81.33%,11.11%,0.58%,1.75%,2.08%,3.14%,0.005%,46,,,
4298,LANDA,8267,23.87%,0.74%,0.86%,0.19%,0.51%,73.84%,0.005%,46,,,
4299,BRACKEN,8265,89.72%,5.86%,0.58%,0.33%,1.46%,2.06%,0.005%,46,,,
4300,SANTACRUZ,8264,6.57%,0.87%,1.62%,0.17%,0.30%,90.46%,0.005%,46,,,
4300,CONAWAY,8264,79.32%,15.85%,0.45%,0.58%,1.55%,2.25%,0.005%,46,,,
4302,WITHROW,8262,91.53%,3.21%,0.51%,0.61%,2.05%,2.11%,0.005%,46,,,
4303,TRUE,8261,91.99%,1.80%,1.46%,0.75%,2.00%,2.00%,0.005%,46,,,
4304,FURR,8260,86.91%,8.26%,0.39%,0.53%,1.67%,2.24%,0.005%,46,,,
4305,CREAMER,8255,89.61%,5.38%,0.53%,0.58%,1.47%,2.43%,0.005%,46,,,
4305,DELL,8255,84.43%,10.08%,0.99%,0.52%,1.49%,2.48%,0.005%,46,,,
4307,CHISM,8253,62.17%,32.12%,0.47%,0.41%,2.50%,2.33%,0.005%,46,,,
4308,BEAR,8252,78.05%,0.91%,2.85%,10.53%,2.84%,4.82%,0.005%,46,,,
4309,MCCUE,8250,93.71%,1.33%,0.56%,0.23%,1.92%,2.25%,0.005%,46,,,
4309,MARTZ,8250,95.37%,0.32%,0.52%,0.41%,1.15%,2.23%,0.005%,46,,,
4311,FOGARTY,8245,95.05%,1.04%,0.59%,0.15%,0.97%,2.20%,0.005%,46,,,
4312,MCCULLOCH,8244,91.87%,3.23%,0.53%,0.34%,1.52%,2.51%,0.005%,46,,,
4312,PROSSER,8244,88.14%,7.16%,0.55%,0.46%,1.87%,1.83%,0.005%,46,,,
4314,DEROSA,8241,92.26%,1.13%,0.67%,0.21%,0.89%,4.85%,0.005%,46,,,
4315,POORE,8240,91.24%,3.20%,0.63%,0.46%,1.71%,2.75%,0.005%,46,,,
4315,ODEN,8240,61.07%,31.94%,0.57%,0.58%,2.77%,3.07%,0.005%,46,,,
4317,IVES,8233,91.17%,2.48%,0.81%,1.32%,1.94%,2.27%,0.005%,46,,,
4318,WINFIELD,8230,43.73%,49.50%,0.30%,0.70%,2.72%,3.04%,0.005%,46,,,
4319,SPROUSE,8229,93.88%,2.11%,0.36%,0.32%,1.47%,1.86%,0.005%,46,,,
4320,KIRKWOOD,8227,66.52%,28.36%,0.49%,0.40%,2.25%,1.98%,0.005%,46,,,
4321,MOWERY,8226,95.68%,0.35%,0.46%,0.50%,1.48%,1.52%,0.005%,46,,,
4322,AHERN,8221,95.56%,0.34%,0.75%,0.11%,1.01%,2.23%,0.005%,46,,,
4323,RHEA,8219,84.82%,8.53%,1.25%,0.60%,2.36%,2.45%,0.005%,46,,,
4324,WILD,8217,94.54%,0.39%,0.84%,0.39%,1.33%,2.52%,0.005%,46,,,
4324,GREATHOUSE,8217,81.17%,12.75%,0.38%,0.88%,2.79%,2.03%,0.005%,46,,,
4326,CASTLEBERRY,8210,80.78%,13.75%,0.41%,0.91%,1.55%,2.59%,0.005%,46,,,
4327,DEANGELO,8205,92.35%,1.78%,0.38%,0.12%,1.05%,4.33%,0.005%,46,,,
4327,HEIL,8205,94.50%,1.24%,0.83%,0.35%,1.23%,1.84%,0.005%,46,,,
4329,SETTLE,8202,82.69%,10.78%,0.62%,0.49%,1.98%,3.45%,0.005%,46,,,
4330,SPEARMAN,8199,42.30%,52.27%,0.37%,0.41%,2.85%,1.79%,0.005%,46,,,
4331,WERTZ,8198,93.58%,2.00%,0.46%,0.20%,1.21%,2.55%,0.005%,46,,,
4331,MONACO,8198,94.28%,0.45%,0.65%,0.13%,0.98%,3.51%,0.005%,46,,,
4333,REDMON,8197,73.21%,21.84%,0.37%,0.34%,2.16%,2.09%,0.005%,46,,,
4334,SIDES,8194,91.31%,3.86%,0.48%,0.54%,1.64%,2.18%,0.005%,46,,,
4335,LEIVA,8193,6.86%,0.84%,0.35%,(S),(S),91.68%,0.005%,46,,,
4336,WEGNER,8192,95.25%,0.29%,0.66%,0.34%,1.16%,2.29%,0.005%,46,,,
4337,GUYTON,8191,41.70%,52.52%,0.35%,0.22%,2.65%,2.55%,0.005%,46,,,
4338,ATCHISON,8185,83.05%,11.45%,0.43%,0.71%,1.86%,2.50%,0.005%,46,,,
4339,MCCAFFREY,8181,94.89%,0.32%,1.05%,0.18%,1.39%,2.16%,0.005%,46,,,
4340,DUPUIS,8179,94.08%,0.64%,0.57%,1.28%,1.71%,1.71%,0.005%,46,,,
4341,VALENTI,8174,91.63%,0.40%,0.51%,0.29%,1.13%,6.03%,0.005%,46,,,
4341,TALLMAN,8174,89.59%,1.03%,0.94%,4.56%,1.60%,2.28%,0.005%,46,,,
4343,BRADBURY,8172,93.26%,1.93%,0.49%,0.37%,1.86%,2.09%,0.005%,46,,,
4344,SEILER,8170,94.81%,0.50%,0.53%,0.27%,1.47%,2.42%,0.005%,46,,,
4345,MENCHACA,8169,7.42%,0.50%,0.33%,0.20%,0.23%,91.32%,0.005%,46,,,
4346,CAUDLE,8167,80.12%,13.73%,0.43%,0.93%,2.22%,2.58%,0.005%,46,,,
4347,LOFTUS,8166,95.05%,0.45%,0.56%,0.43%,1.38%,2.12%,0.005%,46,,,
4348,PALERMO,8165,89.42%,0.24%,1.46%,0.20%,0.93%,7.75%,0.005%,46,,,
4348,ULMER,8165,80.97%,14.89%,0.39%,0.47%,1.32%,1.96%,0.005%,46,,,
4348,WILT,8165,95.97%,0.48%,0.45%,0.31%,1.30%,1.49%,0.005%,46,,,
4351,LECLAIR,8162,91.45%,0.75%,0.59%,2.72%,2.17%,2.33%,0.005%,46,,,
4352,SAMMONS,8161,89.43%,5.54%,0.44%,1.04%,1.62%,1.94%,0.005%,46,,,
4353,AN,8160,3.37%,0.87%,92.99%,0.07%,1.42%,1.27%,0.005%,46,,,
4354,KNOWLTON,8157,90.78%,3.54%,0.69%,0.63%,1.84%,2.53%,0.005%,46,,,
4355,DENHAM,8156,84.07%,10.03%,0.60%,0.50%,1.86%,2.93%,0.005%,46,,,
4355,TILLERY,8156,59.50%,34.16%,0.36%,1.02%,2.26%,2.71%,0.005%,46,,,
4357,STALLWORTH,8155,9.26%,84.01%,0.29%,0.31%,3.69%,2.44%,0.005%,46,,,
4358,RALPH,8153,82.41%,12.14%,0.80%,0.45%,1.56%,2.64%,0.005%,46,,,
4359,TRACEY,8152,84.92%,8.92%,0.72%,1.58%,1.62%,2.23%,0.005%,46,,,
4359,SCHREINER,8152,95.50%,0.17%,0.69%,0.34%,1.05%,2.24%,0.005%,46,,,
4361,MERCIER,8149,85.41%,8.26%,0.64%,1.64%,1.60%,2.45%,0.005%,46,,,
4362,OVIEDO,8145,4.51%,0.25%,0.85%,0.11%,0.17%,94.12%,0.005%,46,,,
4363,STINNETT,8142,88.65%,6.18%,0.53%,0.69%,2.01%,1.94%,0.005%,46,,,
4364,FERRARI,8141,88.49%,0.92%,0.53%,0.10%,1.11%,8.86%,0.005%,46,,,
4365,SCHOEN,8140,95.63%,0.64%,0.71%,0.43%,1.01%,1.58%,0.005%,46,,,
4366,ARMOUR,8139,60.35%,33.36%,0.74%,0.84%,2.78%,1.94%,0.005%,46,,,
4367,MOEN,8138,95.64%,0.26%,0.84%,0.29%,1.25%,1.72%,0.005%,46,,,
4368,NUTTER,8137,89.11%,6.27%,0.48%,0.66%,1.61%,1.87%,0.005%,46,,,
4368,CHAVES,8137,39.67%,1.50%,1.90%,0.75%,1.20%,54.97%,0.005%,46,,,
4368,ROBSON,8137,91.84%,2.80%,1.04%,0.29%,1.61%,2.41%,0.005%,46,,,
4371,VELARDE,8135,12.96%,0.23%,4.61%,2.02%,0.68%,79.51%,0.005%,46,,,
4372,DUPRE,8131,86.20%,7.98%,0.41%,1.29%,1.53%,2.60%,0.005%,46,,,
4373,RIDENOUR,8130,94.37%,0.39%,0.41%,0.86%,1.45%,2.52%,0.005%,46,,,
4374,STRUNK,8129,96.28%,0.27%,0.27%,0.33%,1.32%,1.53%,0.005%,46,,,
4375,HARDISON,8128,69.71%,25.38%,0.42%,0.79%,1.89%,1.81%,0.005%,46,,,
4376,FRASIER,8124,64.97%,30.06%,0.47%,0.58%,2.08%,1.85%,0.005%,46,,,
4376,TILTON,8124,92.49%,2.02%,0.91%,0.23%,2.02%,2.33%,0.005%,46,,,
4378,PENDERGRASS,8123,74.22%,20.82%,0.26%,0.94%,1.80%,1.97%,0.005%,46,,,
4379,FAIN,8122,81.83%,12.02%,0.70%,0.81%,2.04%,2.60%,0.005%,46,,,
4380,RAMSAY,8120,77.66%,16.64%,0.74%,0.28%,2.20%,2.48%,0.005%,46,,,
4381,MANRIQUEZ,8119,4.40%,0.17%,0.36%,0.46%,0.20%,94.42%,0.005%,46,,,
4382,FORT,8117,62.22%,31.02%,0.46%,0.53%,2.08%,3.70%,0.005%,46,,,
4383,TROY,8109,78.11%,15.29%,1.17%,0.48%,2.26%,2.69%,0.005%,45,,,
4384,WILBANKS,8107,93.45%,1.92%,0.58%,0.78%,1.65%,1.62%,0.005%,45,,,
4384,CLEM,8107,93.91%,1.47%,0.43%,0.86%,1.55%,1.78%,0.005%,45,,,
4386,MONTEMAYOR,8106,7.66%,0.25%,8.99%,0.14%,0.63%,82.33%,0.005%,45,,,
4386,WILKE,8106,94.77%,0.48%,0.48%,0.91%,1.37%,1.99%,0.005%,45,,,
4388,BAZAN,8104,14.04%,0.35%,0.41%,0.35%,0.17%,84.69%,0.005%,45,,,
4388,HYNES,8104,90.02%,4.99%,0.74%,0.36%,1.36%,2.54%,0.005%,45,,,
4390,HOLCOMBE,8103,85.81%,10.54%,0.49%,0.35%,1.26%,1.55%,0.005%,45,,,
4391,HEFNER,8100,94.84%,0.72%,0.48%,0.75%,1.46%,1.75%,0.005%,45,,,
4392,ENOS,8097,76.88%,2.40%,3.88%,7.74%,4.57%,4.53%,0.005%,45,,,
4393,MANESS,8095,91.64%,3.68%,0.49%,0.72%,1.40%,2.08%,0.005%,45,,,
4394,NERI,8094,31.96%,0.57%,6.29%,0.17%,1.24%,59.77%,0.005%,45,,,
4394,BUCKINGHAM,8094,85.82%,9.01%,0.67%,0.57%,1.87%,2.08%,0.005%,45,,,
4396,GINN,8088,82.86%,10.71%,1.99%,0.59%,1.84%,2.00%,0.005%,45,,,
4397,CROMWELL,8087,66.32%,25.75%,0.58%,2.18%,2.81%,2.37%,0.005%,45,,,
4398,MCVAY,8086,85.23%,9.75%,0.67%,0.42%,1.71%,2.23%,0.005%,45,,,
4399,MOREL,8085,37.58%,2.41%,0.63%,0.16%,0.73%,58.49%,0.005%,45,,,
4400,MAHAFFEY,8079,91.11%,4.33%,0.40%,0.30%,1.55%,2.31%,0.005%,45,,,
4401,CRISWELL,8077,85.46%,10.51%,0.38%,0.38%,1.66%,1.60%,0.005%,45,,,
4402,DENNING,8076,89.59%,5.61%,0.61%,0.54%,1.56%,2.09%,0.005%,45,,,
4403,REY,8074,29.40%,4.31%,4.05%,0.63%,1.20%,60.40%,0.005%,45,,,
4404,COLLETT,8064,93.64%,1.54%,0.51%,0.57%,1.62%,2.12%,0.005%,45,,,
4404,QUEVEDO,8064,4.96%,0.21%,2.46%,0.30%,0.42%,91.65%,0.005%,45,,,
4406,LUM,8060,18.65%,1.75%,61.94%,0.26%,13.28%,4.13%,0.005%,45,,,
4407,DUQUE,8058,8.54%,0.41%,8.45%,0.09%,0.82%,81.70%,0.005%,45,,,
4408,LATHROP,8057,92.23%,1.71%,1.01%,0.55%,1.76%,2.74%,0.005%,45,,,
4409,ROYSTER,8056,33.88%,61.10%,0.40%,0.17%,2.68%,1.78%,0.005%,45,,,
4410,WEIMER,8050,94.98%,0.47%,0.56%,0.24%,1.76%,1.99%,0.005%,45,,,
4410,CORNISH,8050,62.26%,31.74%,0.43%,0.56%,2.53%,2.47%,0.005%,45,,,
4412,MARTINSON,8048,92.88%,0.71%,1.04%,0.94%,2.21%,2.21%,0.005%,45,,,
4413,CANTY,8047,31.43%,60.00%,0.94%,1.13%,2.75%,3.75%,0.005%,45,,,
4414,CLEGG,8045,85.18%,9.94%,0.81%,0.35%,1.43%,2.29%,0.005%,45,,,
4414,MCLAURIN,8045,29.86%,64.59%,0.42%,0.34%,2.90%,1.90%,0.005%,45,,,
4414,ZAYAS,8045,8.07%,1.13%,0.68%,0.19%,0.16%,89.77%,0.005%,45,,,
4417,ROSSER,8043,66.21%,28.09%,0.48%,0.65%,2.18%,2.40%,0.005%,45,,,
4417,MAZZA,8043,93.39%,0.37%,0.58%,0.11%,1.14%,4.40%,0.005%,45,,,
4417,KINGSLEY,8043,91.68%,2.19%,1.24%,0.52%,1.27%,3.10%,0.005%,45,,,
4420,MAREK,8042,94.52%,0.58%,1.04%,0.66%,0.93%,2.26%,0.005%,45,,,
4421,CASTELLON,8041,7.06%,0.32%,0.20%,0.19%,0.12%,92.10%,0.005%,45,,,
4422,DELLINGER,8040,96.08%,0.35%,0.51%,0.34%,0.96%,1.77%,0.005%,45,,,
4423,LEO,8039,75.37%,4.69%,9.17%,0.87%,2.21%,7.69%,0.005%,45,,,
4424,SHINN,8038,83.53%,4.83%,6.37%,0.78%,1.97%,2.53%,0.005%,45,,,
4425,BOGAN,8034,51.92%,42.77%,0.50%,0.30%,2.32%,2.20%,0.005%,45,,,
4426,STEINMETZ,8032,95.65%,0.31%,0.51%,0.21%,1.10%,2.22%,0.005%,45,,,
4427,BUDD,8026,85.76%,8.19%,0.70%,0.46%,1.89%,3.00%,0.005%,45,,,
4428,HARRELSON,8023,92.36%,3.34%,0.39%,0.74%,1.05%,2.13%,0.004%,45,,,
4428,WENTWORTH,8023,94.38%,1.20%,0.36%,0.56%,1.61%,1.89%,0.004%,45,,,
4430,STATEN,8021,46.88%,47.91%,0.36%,0.26%,2.48%,2.11%,0.004%,45,,,
4430,OLMSTEAD,8021,94.12%,0.71%,0.61%,0.62%,1.56%,2.38%,0.004%,45,,,
4432,WHITLOW,8020,73.94%,20.86%,0.42%,1.32%,1.81%,1.65%,0.004%,45,,,
4433,SLEDGE,8019,44.92%,49.35%,0.52%,0.19%,2.94%,2.08%,0.004%,45,,,
4434,TA,8017,2.46%,0.50%,94.29%,0.11%,1.76%,0.89%,0.004%,45,,,
4435,PULLEY,8007,68.79%,25.79%,0.62%,0.50%,2.35%,1.95%,0.004%,45,,,
4436,LACROIX,8003,84.48%,8.58%,0.41%,1.94%,1.76%,2.82%,0.004%,45,,,
4437,GONCALVES,8000,75.04%,14.49%,1.28%,0.24%,1.60%,7.36%,0.004%,45,,,
4438,TREMBLAY,7996,94.51%,0.28%,0.58%,0.64%,1.69%,2.31%,0.004%,45,,,
4439,TANAKA,7994,9.38%,(S),77.06%,(S),9.39%,3.80%,0.004%,45,,,
4440,SISCO,7993,84.65%,7.58%,0.64%,1.33%,2.40%,3.40%,0.004%,45,,,
4441,HENDRICK,7988,86.00%,8.80%,0.60%,0.59%,1.80%,2.20%,0.004%,45,,,
4442,WEED,7987,92.95%,1.97%,0.59%,0.85%,1.39%,2.25%,0.004%,45,,,
4442,BADGER,7987,76.96%,17.78%,0.61%,0.43%,2.32%,1.90%,0.004%,45,,,
4444,VACA,7982,6.20%,0.15%,0.51%,0.06%,0.13%,92.95%,0.004%,45,,,
4445,MAGNUSON,7980,94.81%,0.23%,0.49%,0.64%,1.74%,2.09%,0.004%,45,,,
4446,KEYSER,7978,93.54%,2.04%,0.73%,0.25%,1.32%,2.12%,0.004%,45,,,
4447,ALLMAN,7977,89.18%,5.24%,0.81%,0.92%,1.49%,2.36%,0.004%,45,,,
4448,DURKIN,7975,95.29%,0.41%,0.63%,0.24%,1.12%,2.32%,0.004%,45,,,
4449,ALVARENGA,7973,4.43%,0.88%,0.31%,0.11%,0.16%,94.11%,0.004%,45,,,
4449,SAYRE,7973,94.31%,0.54%,0.69%,0.34%,1.19%,2.93%,0.004%,45,,,
4451,SEGAL,7972,92.32%,1.29%,1.63%,0.29%,1.48%,2.99%,0.004%,45,,,
4452,EARNEST,7968,85.72%,9.45%,0.74%,0.34%,1.51%,2.25%,0.004%,45,,,
4452,MONAGHAN,7968,95.76%,0.35%,0.59%,0.69%,1.03%,1.58%,0.004%,45,,,
4454,NALL,7966,83.81%,10.52%,0.80%,0.70%,1.97%,2.20%,0.004%,45,,,
4455,CLANTON,7965,68.42%,26.21%,0.73%,0.51%,2.12%,2.00%,0.004%,45,,,
4456,GEYER,7962,94.61%,1.03%,0.63%,0.43%,1.26%,2.05%,0.004%,45,,,
4457,BOUNDS,7960,82.89%,11.47%,0.55%,0.63%,2.11%,2.35%,0.004%,45,,,
4458,PETTIGREW,7958,60.73%,30.77%,0.45%,2.51%,3.20%,2.32%,0.004%,45,,,
4458,LUNDBERG,7958,94.82%,0.31%,0.92%,0.38%,1.73%,1.83%,0.004%,45,,,
4460,BOSTICK,7957,55.95%,37.50%,0.45%,0.19%,2.50%,3.41%,0.004%,45,,,
4461,MAGDALENO,7956,4.15%,0.60%,0.34%,0.20%,0.20%,94.51%,0.004%,45,,,
4461,JENSON,7956,91.49%,3.07%,0.73%,0.75%,1.52%,2.44%,0.004%,45,,,
4463,HUTCHENS,7954,92.73%,2.59%,0.38%,0.82%,1.50%,1.99%,0.004%,45,,,
4463,TILLER,7954,75.62%,19.81%,0.63%,0.49%,1.68%,1.76%,0.004%,45,,,
4465,CROMER,7952,80.89%,14.29%,0.45%,0.35%,1.71%,2.31%,0.004%,45,,,
4466,FINCHER,7951,86.10%,9.41%,0.40%,0.83%,1.53%,1.72%,0.004%,45,,,
4467,LOPER,7950,80.82%,11.74%,0.53%,0.55%,1.53%,4.83%,0.004%,45,,,
